Hours_Studied_Per_Week,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Parental_Involvement_High,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_High,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Motivation_Level_High,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_No,Internet_Access_Yes,Family_Income_High,Family_Income_Low,Family_Income_Medium,Teacher_Quality_High,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Private,School_Type_Public,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_No,Learning_Disabilities_Yes,Parental_Education_Level_College,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Far,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Female,Gender_Male,Score_Change
31,92,4,76,2,4,72,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,-4
23,75,6,71,0,2,65,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,-6
13,76,5,99,2,4,66,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,True,False,-33
24,64,8,90,0,3,65,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,-25
14,97,6,66,2,3,67,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,1
25,64,5,89,2,4,66,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,-23
27,86,7,72,1,4,69,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,-3
15,77,8,94,0,3,66,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,-28
26,76,6,52,4,3,69,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,17
22,87,7,68,0,2,67,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,-1
25,63,6,71,1,3,66,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,-5
31,84,9,87,2,3,71,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,-16
19,91,6,59,5,4,70,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,11
15,93,6,64,2,4,71,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,7
15,67,7,86,1,3,66,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,-20
15,96,7,54,3,2,67,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,13
20,86,8,60,1,4,66,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,6
22,95,9,88,0,2,72,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,-16
22,79,9,94,1,3,68,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,-26
25,82,6,86,3,3,69,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,-17
20,97,7,76,2,3,71,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,-5
29,96,9,55,0,2,70,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,15
18,78,9,91,2,4,67,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,-24
36,71,6,56,2,2,69,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,13
24,76,8,69,2,1,65,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,-4
15,76,8,53,1,4,65,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,12
14,71,8,85,2,4,64,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,-21
23,71,9,75,1,2,63,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,-12
19,94,5,95,3,2,69,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,-26
24,63,6,57,1,5,64,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,7
23,87,8,91,0,3,72,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,-19
20,67,7,76,0,4,63,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,-13
15,74,4,68,3,3,64,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,-4
11,62,5,82,3,4,64,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,-18
17,71,8,90,5,1,67,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,-23
25,91,8,72,2,0,71,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,-1
21,95,5,62,1,4,70,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,8
13,69,9,96,0,4,61,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,-35
21,79,7,66,2,4,67,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,1
22,79,5,100,4,3,72,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,-28
15,95,6,88,1,5,66,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,-22
21,91,5,84,1,2,70,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,-14
20,81,6,51,3,4,67,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,16
13,87,4,72,2,3,67,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,-5
22,94,7,75,2,2,71,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,-4
23,60,8,69,1,4,66,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,-3
26,76,5,57,1,4,68,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,11
26,96,7,68,3,3,74,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,True,False,6
12,90,6,54,1,3,64,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,10
14,82,8,65,1,3,65,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,0
23,81,4,54,1,3,66,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,12
23,74,8,88,0,3,66,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,-22
23,81,4,84,2,5,68,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,-16
43,86,7,97,2,1,78,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,-19
